apple_music_id,edma_key,edma_strength,edmm_key,edmm_strength,bgate_key,bgate_strength,shaath_key,shaath_strength,braw_key,braw_strength,temperley_key,temperley_strength,noland_key,noland_strength,bpm_rhythm,bpm_rhythm_confidence,bpm_percival
EA7AE05764D345B1,3d,0.7725,3m,0.5597,3d,0.7844,3d,0.7984,3d,0.7491,3d,0.7963,3d,0.7937,117.05,3.1109,116.79
EAD59D57121C383B,5m,0.7925,5m,0.8336,5m,0.8184,5m,0.8693,5m,0.6997,5m,0.8438,5m,0.8187,125.9,1.6835,126.05
EB374DC192EA65F1,4m,0.8948,4m,0.8806,4m,0.8493,4m,0.8567,4m,0.8419,3d,0.7953,3m,0.8927,125.93,2.6017,126.05
EB6BDDD46026E033,10m,0.8117,10m,0.8731,10d,0.8208,10m,0.8596,10d,0.7939,10d,0.8376,10d,0.9146,118.4,3.1462,120.19
ED01A1377BB828D4,6d,0.7249,6m,0.7675,6d,0.8537,6d,0.8371,6d,0.8205,6d,0.8845,6d,0.9551,123.62,2.2918,123.78
ED5428EECDCCB5DC,2m,0.9305,2m,0.9506,2m,0.9114,2m,0.9478,2m,0.8722,2d,0.7758,2m,0.9031,112.99,2.8858,112.96
EDD5234D8D0E6A4C,2m,0.927,2m,0.9006,2m,0.8764,2m,0.8463,2m,0.9083,1d,0.6752,1m,0.8777,128.19,1.7083,127.6
EEC86D0C2EC2A9B7,1m,0.8732,1m,0.8655,12m,0.8788,1m,0.8287,12m,0.8457,1m,0.7155,12m,0.9351,124.52,3.067,124.91
EF2F94C0D2372251,9m,0.9416,9m,0.9312,9m,0.9447,9m,0.9217,9m,0.89,9d,0.7542,9m,0.8534,109.99,3.9024,109.96
EF4C054B23D7E4DF,1d,0.751,11m,0.7011,12d,0.8345,12d,0.8079,12d,0.7958,12d,0.8549,12d,0.9106,107.92,3.0273,108.23
EF8693AB5E7D9420,2m,0.8919,2m,0.8803,2m,0.9082,2m,0.8029,2m,0.8679,2d,0.7227,2m,0.9319,136.83,1.6536,136.9
EFCEB9E3BA4890DA,12d,0.772,12m,0.7239,12d,0.8425,12d,0.8474,12d,0.8502,12d,0.7933,12d,0.8189,115.98,2.9241,116.13
F00223D6C6B750AB,11m,0.8193,11m,0.7928,11m,0.8426,11m,0.7625,11m,0.8057,12d,0.6729,12d,0.7841,117.97,2.9595,118.12
F025321382DA4E81,11m,0.9288,11m,0.9162,11m,0.8856,11m,0.9111,11m,0.8664,10d,0.7472,10d,0.8302,119.95,1.5808,120.19
F09FDE2C9B315F6B,8m,0.7641,8m,0.7818,7d,0.8207,8m,0.821,7d,0.7653,7d,0.898,7d,0.9221,116.49,3.2092,114.84
F0E1937D39E39F3D,1m,0.7583,1m,0.8002,12d,0.8442,1m,0.8616,12d,0.8392,12d,0.8581,12d,0.9064,131.0,1.7941,130.83
F1387B1A3E935747,10m,0.9301,10m,0.9423,10m,0.9206,10m,0.9237,10m,0.8562,10d,0.8024,10m,0.8689,94.44,3.3872,94.83
F189479E77E19F8B,10m,0.9079,10m,0.8626,10m,0.8452,10m,0.7906,10m,0.9114,10m,0.6524,9m,0.8174,123.56,2.4619,123.78
F18D44762441D685,1d,0.6591,1m,0.5968,1d,0.6619,1d,0.7264,1d,0.7464,1d,0.6342,1d,0.6507,120.02,2.4441,120.19
F1E5202A3AF2C305,3d,0.7466,3m,0.5845,3d,0.7975,3d,0.7507,3d,0.7517,2d,0.7036,2d,0.6742,116.87,2.5873,116.79
F237F4D63AAEF7A0,7m,0.6998,6m,0.7308,6d,0.7523,6d,0.8124,6d,0.7336,6d,0.8797,6d,0.7672,119.04,2.779,118.8
F288C91BA8E4E5E1,9m,0.8631,9m,0.877,9m,0.8922,9m,0.8778,9m,0.7933,9d,0.8515,9m,0.9045,126.92,2.3865,126.82
F30FD573AA905C49,11m,0.9064,11m,0.8982,11m,0.8836,11m,0.8465,11m,0.8582,11m,0.7046,10m,0.8942,124.15,3.1146,123.78
F451BE37AF8B29B0,9m,0.909,9m,0.9035,9m,0.8625,9m,0.8818,9m,0.9029,9m,0.6451,9m,0.7399,122.12,3.0914,122.32
F62F66B68805BDBE,12m,0.7899,12m,0.8362,12d,0.8143,1m,0.8086,12d,0.7867,12d,0.8602,12d,0.9133,117.82,1.9193,120.19
F63DC7BBD15590BC,1m,0.7976,1m,0.8107,1m,0.7455,1m,0.8662,1m,0.7277,12d,0.8026,12d,0.7518,118.0,3.2549,118.12
F65FD0EC425C3CA1,6m,0.8956,6m,0.9022,6m,0.8865,6m,0.8207,6m,0.9071,7m,0.6563,6m,0.8688,128.01,2.9904,127.6
F7D29E6DDEE800A2,6m,0.8878,6m,0.9254,6m,0.8971,6m,0.9327,6m,0.7915,6m,0.8379,6m,0.8704,123.55,1.8957,123.78
F81B3909CBE1EB61,4d,0.7884,3m,0.7846,4d,0.8518,4d,0.776,4d,0.8011,3d,0.7621,3d,0.8955,118.12,2.377,118.8
F8432D5DF2C13766,9d,0.7752,9m,0.7807,8d,0.8375,9m,0.8716,8d,0.8381,9d,0.8128,8d,0.872,127.04,1.7053,126.82
F87842D38AE99551,9m,0.7907,9m,0.791,9m,0.7414,9m,0.7313,9m,0.8003,10m,0.6376,9m,0.7169,120.01,2.3678,120.19
F94EE46059DEC13A,9m,0.8527,9m,0.8836,9m,0.8078,9m,0.866,9m,0.8275,9m,0.6788,9m,0.7589,125.0,3.1002,125.28
F9CCC4AB6B1C5A54,9m,0.7648,9m,0.8049,9m,0.6927,9m,0.7554,9m,0.7105,9d,0.6799,9m,0.7543,118.0,3.1229,118.12
FC20FA88486DA599,2d,0.626,2m,0.6401,2d,0.6945,2d,0.7149,2d,0.6279,2d,0.809,2d,0.7153,123.82,2.1915,123.78
FD531212953B9F0D,8d,0.9234,8m,0.6616,8d,0.9127,8d,0.959,8d,0.921,8d,0.8656,7d,0.7942,131.02,1.5309,130.83
FE30DE191A52F53D,4m,0.9069,4m,0.9389,4m,0.8822,4m,0.8728,4m,0.8574,4m,0.74,4m,0.9381,123.0,2.1521,123.05
FE83082FF58824E7,10m,0.9067,10m,0.8917,10m,0.8754,10m,0.8611,10m,0.8602,10m,0.7565,9m,0.826,107.04,2.5968,107.11
FEAE624ED7992809,2m,0.8376,2m,0.8414,1m,0.827,2m,0.8544,2m,0.7575,1d,0.8313,1m,0.9128,122.06,2.0794,122.32
FEB17DCD707E506D,7m,0.7591,7m,0.753,8d,0.8082,8m,0.7488,8d,0.7209,8d,0.7874,7m,0.8865,118.99,2.5953,118.8
FF4533FB215CA362,11d,0.8897,11m,0.7222,11d,0.9245,11d,0.9259,11d,0.9318,11d,0.824,11d,0.8014,124.0,3.9577,123.78
FF70E3BB9A5FF4F3,8d,0.7415,8m,0.7429,8d,0.8351,8d,0.8806,8d,0.7888,8d,0.9099,8d,0.8404,125.99,2.759,126.05
FF73ED1E1D9E2D51,6m,0.7965,6m,0.8298,6m,0.7734,6m,0.905,5d,0.7511,6d,0.7855,5d,0.8241,131.99,1.1994,131.67
FFBC0AB56FE356D9,1m,0.7761,1m,0.7756,12d,0.7581,1m,0.8033,12d,0.703,12d,0.8587,12d,0.784,104.02,3.4273,104.4
0002F679BA418CAA,2d,0.6659,3m,0.6458,2d,0.8062,2d,0.7553,2d,0.7363,2d,0.8182,2d,0.8373,121.69,3.2398,121.6
0055EA86F7078C36,4m,0.903,4m,0.9091,4m,0.8444,4m,0.8675,4m,0.8668,3d,0.5715,3m,0.7769,129.39,1.9747,129.2
0062C12EBBD5ECA8,7m,0.8068,7m,0.8256,7m,0.8048,8d,0.7574,7m,0.7685,8d,0.7649,8d,0.8853,122.99,3.1239,123.05
007FD1AF98397066,8m,0.8675,8m,0.8395,7m,0.8429,8m,0.8376,8m,0.8071,7d,0.802,7m,0.915,123.7,1.7058,123.78
0145505CEA9F61FF,12d,0.7964,12m,0.7178,12d,0.8125,12d,0.8537,12d,0.8437,12d,0.7764,11d,0.7229,122.98,2.637,123.05
014D234E959CB075,7d,0.8653,4m,0.8042,4m,0.7628,7d,0.7858,4m,0.8397,7d,0.5602,4m,0.7095,109.45,3.5178,109.38
01692406EBFD294B,5m,0.7913,5m,0.8403,5m,0.8022,5m,0.8021,5m,0.6984,5d,0.7722,5m,0.8699,117.9,2.0004,118.12
019465D3643C4897,1m,0.7929,1m,0.7805,1m,0.8617,2d,0.7583,2d,0.7938,2d,0.7518,2d,0.8748,111.47,3.5571,111.74
0216E09610CF651D,1m,0.8306,1m,0.8452,1m,0.853,1m,0.8407,1m,0.7464,1d,0.8136,1d,0.9216,150.05,3.2916,149.8
0309ABE3B1F56439,1m,0.8845,1m,0.9062,1m,0.9025,1m,0.8816,1m,0.8379,1d,0.8028,1m,0.8957,127.01,2.4205,126.82
056BB1EDF5E80113,2d,0.7433,3m,0.5663,2d,0.8027,2d,0.8182,2d,0.8279,2d,0.7732,2d,0.7097,126.01,2.9104,126.05
0575419A2E6CA0A4,3m,0.8873,3m,0.8917,3m,0.8765,3m,0.8352,3m,0.8394,3d,0.7351,3m,0.8929,89.49,1.9436,89.88
07741A03011E1BB5,2m,0.3755,2m,0.3876,2m,0.4277,2m,0.4211,3m,0.3907,2m,0.5713,2m,0.4942,125.04,2.929,125.28
07742BC963820C46,3m,0.9371,3m,0.9463,3m,0.886,3m,0.9654,3m,0.8752,2d,0.7535,3m,0.7919,129.86,2.074,130.01
07E79E43BE084C3A,4d,0.6755,5m,0.6946,4d,0.7298,4d,0.7457,4d,0.7196,4d,0.7511,4d,0.6616,125.03,2.5361,125.28
08439A02DF1A9AFD,10m,0.911,10m,0.9312,10m,0.9018,10m,0.8959,10m,0.8524,10d,0.8497,10m,0.9315,120.0,2.4097,120.19
08A6CCAE26C23727,1m,0.8811,1m,0.9179,1m,0.8918,1m,0.94,1m,0.8015,1d,0.8231,1m,0.8533,122.02,2.9501,122.32
08BD83E96720653E,11d,0.8104,11m,0.7577,11d,0.9006,11d,0.8914,11d,0.8582,11d,0.9115,11d,0.9558,118.38,2.4575,118.8
08F1F5EC326591AD,8m,0.7598,8m,0.8217,8d,0.8341,8d,0.8869,8d,0.8175,8d,0.9368,8d,0.8886,118.58,1.7433,120.19
09376D4F66C3C9F0,6m,0.8644,6m,0.921,6m,0.8629,6m,0.9212,6d,0.8021,6d,0.8425,6m,0.8851,119.98,2.1745,120.19
09A7D03CA9302E8D,12m,0.7974,12m,0.8067,12m,0.823,12m,0.8101,12d,0.7482,12d,0.7977,12d,0.8577,125.02,2.9397,125.28
0ABB024F6D478966,12m,0.8333,12m,0.8573,12m,0.8131,12m,0.8461,12d,0.7842,12d,0.7433,12d,0.8528,126.8,0.8188,126.82
0AD2023331278751,2d,0.8365,2m,0.8046,2d,0.8935,2d,0.9081,2d,0.8765,2d,0.8195,2d,0.8001,127.87,3.2332,127.6
0B621477B8A7D2EC,11m,0.7998,11m,0.8169,10m,0.8362,11m,0.851,10m,0.724,10d,0.8958,10d,0.9366,120.0,1.8492,120.19
0B96594B3C795661,4d,0.9803,1m,0.714,4d,0.9686,4d,0.9604,4d,0.9873,4d,0.8288,3d,0.7733,123.59,2.2407,123.78
0CD11A830061EC94,8m,0.8809,8m,0.9226,8m,0.9078,8m,0.9589,8m,0.7774,8d,0.8835,8m,0.8805,117.11,1.8009,116.79
0D3736BC4A750E53,10m,0.8918,10m,0.9137,10m,0.8748,10m,0.9136,10m,0.8161,10d,0.7972,10m,0.86,123.99,3.0476,123.78
0DEE241A0C8838C7,9d,0.8585,7m,0.8301,9d,0.8549,9d,0.7627,9d,0.8332,8d,0.677,7m,0.9054,114.42,1.3087,114.84
0F318D760842D049,8m,0.866,8m,0.8453,8m,0.8551,8m,0.7827,7m,0.8341,8m,0.6719,7m,0.895,122.02,2.8264,122.32
10CFE3128605CD0C,8m,0.8812,8m,0.9003,8m,0.9177,8m,0.9263,8m,0.8155,8d,0.807,8m,0.8876,119.99,3.0325,120.19
10E9296E73907B06,1m,0.9586,1m,0.9775,1m,0.9367,1m,0.9696,1m,0.9103,1m,0.7781,1m,0.838,120.01,2.1373,120.19
11E443B22327627D,9d,0.8258,9m,0.8336,9d,0.895,9d,0.888,9d,0.8948,9d,0.804,9d,0.8319,128.59,2.9143,128.4
1358E16BE3A17A16,6m,0.7471,5m,0.7288,5m,0.7207,6m,0.7411,6m,0.709,5d,0.6531,5m,0.6958,123.99,2.7663,123.78
13A608DB0ADACEA8,3m,0.7572,3m,0.7149,3m,0.6952,3m,0.6936,3m,0.7515,2d,0.557,3m,0.5313,128.11,2.2303,128.4
1471A80A7AF81A2B,11m,0.9023,11m,0.9298,11m,0.9001,11m,0.9441,11m,0.8215,11d,0.8532,11m,0.8966,124.01,3.528,123.78
1488CC99DFD56341,10m,0.8094,11m,0.8226,10m,0.8144,11m,0.8311,10m,0.7743,10d,0.7616,10d,0.8003,122.99,2.4698,123.05
15AAF9129E9097D9,12m,0.91,12m,0.875,12m,0.9196,12m,0.8275,12m,0.9197,1m,0.6747,12m,0.812,130.02,1.2691,130.01
15DFBBABCC01DB5B,2m,0.8427,2m,0.8634,2m,0.8438,2m,0.8728,2m,0.7842,2d,0.8336,2m,0.8315,117.0,1.8218,116.79
166EC6D01F2DED99,9d,0.932,6m,0.8222,9d,0.856,9d,0.8476,6m,0.8983,8d,0.7045,6m,0.8455,116.92,1.5595,116.13
16BA3DE2723A987A,11d,0.811,11m,0.8097,11d,0.8774,11d,0.9068,11d,0.8625,11d,0.8992,11d,0.8529,130.0,1.6745,130.01
17B4330D61A5C815,11m,0.9145,11m,0.8691,11m,0.8587,11m,0.8363,11m,0.933,11m,0.626,11m,0.6675,122.99,2.9179,123.05
180C143AC2928700,12d,0.7562,12m,0.7391,12d,0.8602,12d,0.8644,12d,0.8285,12d,0.8915,12d,0.8892,93.99,1.5103,93.96
182511C4C27EE861,4m,0.9413,4m,0.9319,4m,0.9007,4m,0.9069,4m,0.9129,4m,0.7246,4m,0.7398,117.76,2.7911,118.12
18D5700DE4E9EEA8,9m,0.8758,9m,0.903,9m,0.8318,9m,0.9165,9m,0.8036,9m,0.8216,9m,0.7904,117.89,2.265,118.12
1935E57E9552D995,5m,0.65,5m,0.5762,5m,0.695,5m,0.5793,5m,0.6552,5m,0.6653,4m,0.606,124.0,1.9319,124.53
19CA5A21D96E2818,10m,0.9061,10m,0.8816,10m,0.862,10m,0.7911,10m,0.903,10m,0.6838,10m,0.8165,125.02,3.3776,125.28
1AE21EF973CDAAE5,12d,0.7539,9m,0.6251,9m,0.6972,12d,0.678,9m,0.7572,12d,0.5922,9m,0.6848,115.79,3.239,116.13
1B2B22180EFAB735,8m,0.8889,8m,0.896,8m,0.8716,8m,0.9189,8m,0.8389,8d,0.6707,8m,0.6995,117.32,2.1726,117.45
1B657917DDE8715F,10m,0.7708,10m,0.8193,10m,0.7724,10m,0.8272,10m,0.6918,10d,0.7737,10m,0.7893,122.41,2.7507,122.32
1BFEE25686980D5E,12m,0.7897,11m,0.8066,11m,0.8163,12m,0.82,11d,0.744,11d,0.8843,11d,0.9353,117.0,2.8165,116.79
1C66AD2EF0F51069,11m,0.9588,11m,0.9432,11m,0.9702,11m,0.9182,11m,0.9208,11d,0.7327,11m,0.914,131.98,1.9935,131.67
1CB511AB86A1CCAF,12d,0.5259,9m,0.5223,9m,0.5144,12d,0.5508,12d,0.5077,9m,0.7332,9m,0.6161,125.99,2.4093,126.05
1D132A540BB1E3BB,11m,0.8397,11m,0.8815,11d,0.8542,11m,0.9237,11d,0.8153,11d,0.8245,10d,0.9111,119.97,1.1488,120.19
1D64C96744B0A29D,9m,0.895,9m,0.9258,9m,0.8653,9m,0.9419,9m,0.8201,9d,0.785,9m,0.8286,121.03,2.9642,120.89
1D9AA4601EDB0414,1d,0.8095,2m,0.7072,1d,0.8875,1d,0.8922,1d,0.8905,1d,0.8733,1d,0.8645,126.01,2.2184,126.05
1E9D8ED92D9F196F,2m,0.9712,2m,0.9647,2m,0.9498,2m,0.9324,2m,0.9223,2m,0.7195,2m,0.8917,120.02,2.3563,120.19
1F70D3B0E150A751,4d,0.9485,4m,0.6549,4d,0.9752,4d,0.9856,4d,0.9791,4d,0.9152,4d,0.8583,100.86,3.3877,100.35
216C6CD0D8ED4FF3,11m,0.9548,11m,0.9607,11m,0.9326,11m,0.9547,11m,0.9074,11m,0.7332,11m,0.8581,118.19,1.7734,120.19
2294DB4B174ED118,12m,0.8574,1m,0.8553,12m,0.875,1m,0.8185,12m,0.8509,12d,0.6744,12m,0.8948,117.11,1.1184,116.79
23C40FC63B65D4C1,11m,0.9516,11m,0.9127,11m,0.9416,11m,0.8533,11m,0.9573,11m,0.7113,11m,0.8922,117.97,2.1899,118.12
248D72C9CCB20056,10d,0.9302,10m,0.74,10d,0.9535,10d,0.9635,10d,0.9623,10d,0.8683,10d,0.84,125.99,2.4529,126.05
24CC869366EA91D0,10m,0.8753,10m,0.8822,10m,0.8956,10m,0.8617,10m,0.8038,10d,0.805,10m,0.9169,109.99,2.9699,109.96
2511CA917F76BFD9,11m,0.78,11m,0.7507,12d,0.8494,12d,0.756,12d,0.7966,11d,0.7016,10m,0.9104,123.57,1.9986,123.78
2520C1C0F69312D5,12d,0.8582,12m,0.7504,12d,0.9431,12d,0.8806,12d,0.901,12d,0.8152,11d,0.8944,119.98,2.7895,120.19
253B6E3462FB7E7B,4m,0.8738,4m,0.9061,4m,0.8578,4m,0.8965,4m,0.8199,4d,0.7995,4m,0.8501,128.51,1.2023,128.4
26331470FB5B82FA,11m,0.8418,11m,0.8868,11d,0.8691,11m,0.9029,11d,0.8187,11d,0.9073,11d,0.9378,133.75,1.8703,134.23
264E28DED667C5BD,12m,0.9356,12m,0.9518,12m,0.901,12m,0.9156,12m,0.8774,12d,0.7679,12m,0.857,122.98,1.8509,123.05
2660F6523C5E5A2E,3d,0.9396,3m,0.6726,3d,0.9608,3d,0.9725,3d,0.9581,3d,0.8957,2d,0.8495,119.98,1.6347,120.19
26633170F9D4C17F,2m,0.9596,2m,0.9402,2m,0.9251,2m,0.9286,2m,0.9388,2m,0.7218,2m,0.786,114.98,2.2525,114.84
269C195EF4500C3B,6m,0.8909,6m,0.8981,6m,0.8201,6m,0.8512,6m,0.8703,6m,0.7027,6m,0.769,93.32,2.7624,93.12
26F2DF07E1682CD2,7m,0.8602,7m,0.8875,7m,0.8828,7m,0.8772,7m,0.7713,7m,0.7479,6m,0.8511,134.92,3.3972,132.94
27D894143F9508AB,4d,0.9088,4m,0.6922,4d,0.9356,4d,0.9626,4d,0.9163,4d,0.8989,4d,0.8021,126.04,2.146,126.05
298B765C66628A1E,9m,0.8543,9m,0.8877,9m,0.8511,9m,0.8574,9m,0.78,9d,0.8159,9d,0.8948,122.93,2.0608,123.05
2AAABD55836D4C24,6d,0.9076,3m,0.8374,3m,0.8532,6d,0.8226,3m,0.9365,6d,0.5921,2m,0.7349,133.79,2.8905,134.23
2ABA40573EADB792,5m,0.8976,5m,0.8603,5m,0.8927,5m,0.8094,5m,0.9147,6m,0.6506,5m,0.8347,103.95,1.4813,77.71
2AEBBC2D1954CEBC,1m,0.8706,1m,0.8619,1m,0.855,1m,0.8555,1m,0.8127,12d,0.7132,12m,0.8306,98.42,0.7069,123.05
2B1775639471AB01,8m,0.6749,8m,0.624,8m,0.722,8m,0.6332,8m,0.6712,8d,0.5,7m,0.6233,130.31,3.4265,130.83
2BD1B49B870E4407,4m,0.9677,4m,0.9452,4m,0.9312,4m,0.9209,4m,0.9417,4m,0.7437,4m,0.7908,120.01,0.9653,120.19
2BD39B04738AE3B1,1d,0.8675,1m,0.7303,1d,0.8928,1d,0.9466,1d,0.8969,1d,0.891,1d,0.7965,123.35,2.1735,123.78
2C2516EE14975ADC,9d,0.6519,9m,0.5845,9d,0.6158,9d,0.6562,9d,0.6792,9m,0.5047,8d,0.4588,130.77,3.6104,130.83
2D29BBF6D48EBBEB,12d,0.8277,1m,0.7131,12d,0.8546,12d,0.8719,12d,0.8767,12d,0.843,12d,0.7937,123.98,2.0518,123.78
2DA4F000FFE00C9B,1m,0.8021,1m,0.8618,1d,0.8819,1d,0.9049,1d,0.8671,1d,0.8904,1d,0.8883,128.22,1.4178,126.82
2E19A46A360DA756,7m,0.8529,7m,0.8702,7m,0.8848,7m,0.8582,7m,0.7929,7d,0.8686,7m,0.9155,116.91,2.0205,116.13
2EB10433CAD55948,9m,0.9801,9m,0.9476,9m,0.9786,9m,0.8958,9m,0.9795,9m,0.708,9m,0.8611,110.96,2.2294,111.14
2FBA7DEDA127FF5C,10m,0.8593,10m,0.8803,10m,0.8725,10m,0.8442,10m,0.8098,10d,0.7886,10m,0.8851,128.2,2.0935,128.4
2FCE90810D43D250,2m,0.8912,2m,0.8367,2m,0.848,2m,0.801,2m,0.899,2m,0.6979,2m,0.7101,121.99,2.7734,122.32
302F0B1F50D10983,12m,0.7563,12m,0.78,12m,0.7394,12m,0.7232,12m,0.7531,1m,0.6477,1d,0.6713,121.02,2.5463,120.89
31DEE138BC3F0EAA,3m,0.7777,3m,0.7509,3m,0.726,3m,0.7494,3m,0.7637,4m,0.5721,3m,0.5178,121.01,3.2674,120.89
3593352EB5B1F992,1d,0.9395,10m,0.638,1d,0.943,1d,0.9599,1d,0.9505,1d,0.8708,12d,0.8359,123.96,2.3935,123.78
35DC97DB30C08D8A,3m,0.861,3m,0.8533,3m,0.8713,3m,0.8406,3m,0.8032,3d,0.8019,3m,0.9146,111.95,1.1455,111.74
35FF2AC3C03930B3,1d,0.8677,2m,0.5726,1d,0.9116,1d,0.9441,1d,0.9062,1d,0.8892,1d,0.8179,122.42,1.3461,82.03
382005B23C1D7E9F,6m,0.9094,6m,0.8949,6m,0.8796,6m,0.8338,6m,0.8905,6d,0.6628,6m,0.8993,117.91,1.7809,118.12
38BA7B097FF2D34F,5m,0.8683,5m,0.8962,5m,0.8302,5m,0.9423,5m,0.7713,4d,0.8277,4d,0.8443,125.0,1.9262,125.28
38C524D2E5DB34AB,9m,0.9253,9m,0.8704,9m,0.8769,9m,0.8392,9m,0.9353,8d,0.5985,8m,0.7364,133.03,2.9957,133.37
39BAACDDD3787B7A,9m,0.8294,9m,0.8523,9m,0.8257,9m,0.8181,9m,0.7738,9d,0.7315,9m,0.8986,117.01,2.1412,116.79
3BA5F56BC7360BBD,3m,0.8542,3m,0.8498,3m,0.8555,3m,0.7814,3m,0.8099,3m,0.7691,3m,0.9115,135.29,1.7296,134.23
3C9A69D363D15BC0,5m,0.7909,5m,0.7761,5m,0.7718,5m,0.7335,5m,0.753,5m,0.7771,4m,0.6953,120.01,3.0362,120.19
3CAD09F73E42E0AB,1d,0.886,10m,0.7641,1d,0.8439,1d,0.8267,1d,0.9002,1d,0.6558,10m,0.7033,119.04,1.2013,119.15
3D049E7DC8D6F93B,3m,0.9624,3m,0.9277,3m,0.8963,3m,0.8609,3m,0.9771,3m,0.6216,3m,0.7871,125.01,2.7996,125.28
3D620329B8D0A520,2m,0.7916,2m,0.81,2m,0.7122,2m,0.8078,2m,0.7592,2m,0.6794,2m,0.6371,122.97,0.7003,123.05
3DD0D7F9D1E50678,1m,0.7391,1m,0.7833,1d,0.8416,1d,0.8546,1d,0.8027,1d,0.9536,1d,0.9476,118.55,2.5189,120.19
3E5774F3F7048483,11m,0.956,11m,0.9185,11m,0.9049,11m,0.8671,11m,0.9768,11m,0.675,11m,0.7455,120.0,2.347,120.19
3ECA64B01BFE8FC3,5m,0.7791,4m,0.8013,4m,0.7721,5m,0.7882,4m,0.7168,4d,0.8008,4m,0.8432,123.99,1.5802,82.69
3F3162C9AFC5DAD7,9m,0.9607,9m,0.9575,9m,0.9275,9m,0.9082,9m,0.9329,9m,0.7135,9m,0.8938,122.02,2.8796,122.32
3F66709677E5FD10,12d,0.7996,12m,0.6149,12d,0.7874,12d,0.8606,12d,0.7669,12d,0.8607,11d,0.7402,124.92,3.0787,125.28
3F7D2B1E3C9F7AD6,9m,0.8278,9m,0.8131,9m,0.76,9m,0.8377,9m,0.7582,8d,0.8809,8d,0.8334,120.04,1.1678,120.19
3FC1D10C4232E18A,11m,0.7883,10m,0.7664,10m,0.8041,11m,0.7944,11m,0.7193,10d,0.9025,10d,0.9077,132.94,2.265,133.37
4037FE4D70AB3631,11m,0.8769,11m,0.8845,11m,0.9072,11m,0.8393,11m,0.8212,11d,0.836,11m,0.9608,123.01,3.2134,123.05
4176BE0601188FE8,2m,0.8606,2m,0.8964,2m,0.8492,2m,0.8981,2m,0.7941,2d,0.8446,2m,0.831,124.15,2.9289,124.53
41A551BAEB36490D,1m,0.9392,1m,0.9189,1m,0.8826,1m,0.8761,1m,0.9298,1m,0.7233,1m,0.7864,120.02,2.3923,120.19
42E24D587F0704D8,1m,0.9032,1m,0.9203,1m,0.9059,1m,0.9157,1m,0.8369,1d,0.8515,1d,0.8916,101.89,2.1463,101.83
4300A02512D36A1E,7d,0.6904,7m,0.7365,7d,0.7684,7d,0.8078,7d,0.7244,7d,0.8609,7d,0.7956,123.03,2.897,123.05
432DDF30DEF0C399,1m,0.8263,1m,0.8357,1m,0.813,1m,0.8509,1m,0.7433,12d,0.7999,1m,0.7942,122.98,2.913,123.05
44A1753F543400D0,9m,0.9005,9m,0.8983,9m,0.8806,9m,0.8294,9m,0.8787,9d,0.7163,9m,0.9169,119.02,2.9262,118.8
44E9B76691489766,5m,0.9056,5m,0.8796,5m,0.9022,5m,0.7835,5m,0.9227,5d,0.5888,5m,0.8827,121.01,2.9149,120.89
452361605135D100,11m,0.9218,11m,0.9146,11m,0.922,11m,0.8743,11m,0.9007,11m,0.7736,11m,0.9083,110.0,1.3507,109.96
460BACC52EB03A1A,2m,0.9537,2m,0.9643,2m,0.9077,2m,0.9251,2m,0.9042,2m,0.7536,2m,0.8691,125.07,1.8324,125.28
465947DADD362158,1m,0.8252,1m,0.8614,1m,0.7903,1m,0.9073,12d,0.752,12d,0.7866,12d,0.8546,123.56,2.4584,123.78
470A1860AEAA1392,12m,0.8244,12m,0.8719,12m,0.752,12m,0.821,12m,0.7966,12d,0.6655,12m,0.7773,118.52,1.4865,120.19
480A48B019FE6E76,5m,0.8405,5m,0.8528,5m,0.8368,5m,0.7882,5m,0.809,5m,0.6269,5m,0.7616,123.87,3.1534,123.78
485E79B919CFA501,2m,0.8241,2m,0.8456,2m,0.8299,2m,0.8149,2m,0.7679,2d,0.8033,2d,0.8627,129.88,1.9802,130.01
49FAB4A481EA5430,10m,0.9407,10m,0.9292,10m,0.9491,10m,0.8698,10m,0.9208,10d,0.7099,10m,0.9056,123.13,3.3447,123.05
4A6173BA6EDA3E17,9d,0.8563,9m,0.7262,9d,0.912,9d,0.9491,9d,0.893,9d,0.9468,9d,0.8728,120.92,1.7253,120.89
4AD3E818EBB15070,3m,0.6366,2m,0.5772,2d,0.6361,2d,0.68,3m,0.6041,2d,0.7987,2d,0.7633,123.98,3.4896,123.78
4B7BCE101F0C5705,12m,0.755,12m,0.7782,12d,0.7787,12m,0.8253,12d,0.7405,11d,0.8323,11d,0.8676,148.75,1.3164,74.36
4C0C21464BE6AAC7,7d,0.6314,3m,0.4385,7d,0.6357,7d,0.661,7d,0.6389,7d,0.6678,7d,0.5578,112.97,3.0034,112.96
4C5AA18B64864165,8m,0.8264,8m,0.8339,8m,0.8466,8m,0.8335,8m,0.787,8m,0.7639,8m,0.881,119.0,2.466,118.8
4CA015B06EE4512F,1m,0.7256,1m,0.799,1d,0.7851,1d,0.8044,1d,0.7781,1d,0.788,1d,0.8251,115.0,3.2655,114.84
4D24CEA1A632921F,10m,0.6621,9m,0.6695,9m,0.6887,9m,0.6616,10m,0.6988,9m,0.8129,9m,0.7355,118.01,2.6278,118.12
